code;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;average
51338;1.1;1.9;2.2;1.7;1.4;1.1;2.1;1.2;1.8;1.2;2.6;1.7;1.5;1.5;2.6;3.2;1.1;1.9;2.1;2.3;1.9;1.8;1.8;1.9;2.3;1.8;2.1;3.1;2.4;2.4;2.3;1.2;1.1;2.5;1.3;1.6;2.6;1.9
51340;1.7;1.6;2.5;2;2.3;1.5;1.7;2.1;2.1;1.7;2.6;2.3;1.6;2.1;2.2;3.2;1.9;2.2;2.2;2.9;3.4;1.9;2.6;2.1;2.7;1.9;3.2;3.2;2.7;2;2.2;2.5;2.5;2.7;2.8;2.6;1.8;2.3
51341;1.7;1.6;2.5;2;2.2;1.4;2.1;2.1;2.1;1.7;3;1.8;1.4;1.9;2.6;2.7;2.5;2.1;2.2;2.8;2.9;2.1;2.8;2;3.9;2;2.9;2.8;2.4;2.5;2.4;2;2.5;3.2;2.9;2;2.1;2.3
51342;2;1.9;2.2;2;2;1.3;1.8;1.7;2.4;2;2.1;2.2;1.9;2.1;2.4;3.1;1.8;1.6;2.4;2.7;2.9;2.1;2.7;2.5;2.9;1.8;2.6;2.5;3;1.8;2.1;2.6;2.6;2.8;2.8;2.2;1.6;2.3
51344;1.7;1.4;2.5;1.9;2.2;1.2;2.2;1.8;2.2;2.1;4;2.1;1.5;1.8;2.5;2.9;2.2;2.2;2.1;2.6;2.6;1.5;2.6;2.1;2.8;1.8;2.2;2.6;1.9;2.5;2.6;2.2;2;4;3;1.7;1.6;2.2
51345;1.5;1.8;2.8;2;2.2;1.7;1.9;2.2;1.9;1.5;2.5;1.9;1.7;2.6;2.6;3.2;2.1;1.8;2;2.9;2.6;2.5;3.6;2.1;3.4;2.4;2.8;2.7;2.9;2.6;2.7;2;2.4;3.2;2.6;2.2;3.1;2.4
51346;1.6;1.9;2.3;1.9;2.3;1.7;1.7;2.5;1.9;1.8;2.1;2.5;2.4;2.7;2.3;3.3;1.8;1.9;2.2;2.8;2.4;2.2;2.7;2.2;3;2.7;3;2.9;2.4;2.5;2.3;2.9;2.3;3.1;2;2.6;2.5;2.4
51347;0.9;1.5;1.7;1.6;1.4;1.3;1.9;1.1;1.6;1.4;2.3;1.7;1.6;1.8;2.1;2.8;1.2;1.9;2.4;2.3;2;1.9;2.1;2.4;2.4;1.8;1.8;2.3;2.6;3;2.8;1.6;1.5;2.4;1.5;1.4;3.6;1.9
51348;1.2;1.7;4.2;3.4;2.3;1.5;2.4;1.7;1.9;1.9;2.8;2.6;2.2;3.5;2.4;4.3;1.5;3;3.9;3.6;2.4;2.3;2.1;2.6;3.2;3.2;3;2.7;3.4;2.9;3.5;2;2.3;4.9;2.5;2.5;-999;2.7
51349;1.1;1.6;2.4;1.9;1.9;1.5;1.9;2.1;1.8;1.6;2.5;2.1;1.7;2.7;2.4;3.1;1.8;2.1;2.9;2.7;2.3;2.3;2.6;2.7;3.2;2.4;2.6;3.8;3.1;3.2;3.5;2.5;2.2;3.5;2.1;2;3.3;2.4
51351;1.4;1.8;2.2;1.7;1.8;1.4;1.9;1.9;1.7;1.2;3.2;1.9;1.8;2.8;2.7;3;1.9;2.1;2.6;2.4;2.4;2.8;2.8;2.4;2.7;2.1;2.5;2.9;3.1;2.9;3.6;2;1.9;3.3;1.9;1.9;3.2;2.3
51352;1.5;2.1;3.2;3.1;1.6;1.6;2.3;1.6;2;1.6;2.7;2.3;2.6;2.8;2.7;3.2;1.4;3.1;3.5;3.4;2.5;2.4;2.2;2.6;3;3;2.5;3.2;2.9;3.3;3.5;1.9;2;4.2;1.8;2.2;3.4;2.6
51354;0.8;1.4;2.2;1.9;1.6;1.1;1.9;1.2;1.7;1.2;2.1;1.8;1.3;1.6;2.5;2.5;1;1.8;2.6;2.7;2.1;1.8;1.7;1.9;2.6;1.6;1.8;2.5;2.9;2.4;2.7;1.3;1.4;4.5;1.3;1.5;3;1.9
51359;0.7;1.3;2.1;1.9;1.7;1.1;1.7;1.2;1.6;1.3;2.1;1.9;1.4;1.7;2.3;2.8;1;1.7;2.4;2.8;2.2;1.8;1.8;1.9;2.6;1.6;1.9;2.1;2.8;2.4;3;1.5;1.7;4.1;1.4;1.5;-999;1.9
51361;1.5;1.7;2.3;1.7;1.8;1.4;1.9;1.6;1.9;1.7;1.9;2.2;2.1;2.3;2;2.8;1.4;1.7;2.5;2.6;1.9;1.7;2.3;2.2;2.3;2;2.1;2;2.2;2.3;2.1;2.4;1.8;2.6;1.5;1.8;2.5;2
51363;1.2;1.7;2.7;3;1.7;1.7;2.4;1.4;2.2;1.5;2.1;2.4;2.3;1.7;1.9;2.6;1.2;1.9;3.3;3.1;2.1;1.8;1.7;2.2;2.7;1.9;2.3;2.1;2.9;2.1;3.9;2;1.7;3.1;1.8;1.9;4.5;2.2
51364;1.1;1.9;2.6;2.7;1.6;1.6;2.1;1.7;2.1;1.7;2.2;2.4;2;2.4;1.9;3.4;1.3;2.1;3.4;3.8;2;1.6;1.7;2.5;3.1;2.2;2.3;2;2.6;2.7;3.5;2;1.7;3;2.1;2.1;3.9;2.3
51377;1.4;1.8;2.7;2.8;1.5;1.2;2.3;1;1.4;1.3;2.9;2;2.8;1.8;2.6;3.1;0.9;2.2;2.2;2.8;1.7;2.3;1.5;1.6;2.4;1.6;1.6;2.8;2.9;1.7;3.4;1.1;1.1;3.3;1.4;1.2;2.6;2
