code;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;average
51338;4.5;3.5;3.1;3.5;3.8;2.8;3.8;2.9;2.2;3.4;3.4;3.7;2.3;2.4;3.2;3.2;3.2;1.6;3.8;2.9;2;3.3;2.7;2.6;3.7;3.3;2.6;3.1;3.9;3.6;3.8;2.7;4.3;2.7;2.7;2.5;3.5;3.1
51340;3.7;4.7;3.4;3.1;4.7;3.6;3.1;2.1;3.5;4.1;3.2;4;2.4;3.7;3.5;3.4;3.5;1.7;3.6;4.3;3.4;2.9;3.9;2.8;4.4;3.6;3.6;3.5;3.6;3.2;3.5;4.6;3.4;3.6;3.8;3.8;3.2;3.5
51341;3.1;3.8;3.7;3.1;3.7;3.4;4.1;1.8;2;3.2;4.1;3.7;2.3;3.9;4.2;3.5;4.5;1.6;4.3;4.2;2.7;2.3;3.9;2.6;4.2;4.1;3.7;2.6;4.2;3.5;3.5;4;3.8;4.2;4.8;3.1;2.9;3.5
51342;5.5;5.5;3.6;4.1;4.8;4.6;3.4;2.8;4;5.2;3.6;4.4;3;5.1;3.8;3.9;4.4;1.5;3.7;4.2;4.2;3.7;4.3;3.5;4.3;3.5;3.6;3.2;3.4;3.6;4.1;4.3;3.3;4;3.7;3.4;3.8;3.9
51344;3.4;4;4;3;4.1;3.6;3.6;2.1;2.9;2.8;4.1;4;2.3;3.1;3.8;3.5;3.7;1.8;4;4.7;3.9;3.1;3.8;3.4;4.7;3.7;3.2;3.3;5.3;3.4;3.6;3.9;3.5;3.3;4.4;3.5;4.5;3.6
51345;3.9;4.5;3.6;3.2;4.6;4.2;4.1;2;2.3;3.6;3.6;3.5;2.1;3.9;4.4;3.6;4.9;1.5;3.5;3.9;2.2;2.3;3.8;2.6;4.2;3.8;4;3.1;4.1;3.4;3.8;3.7;3.4;4.3;4.2;3.1;2.4;3.5
51346;4.1;3.5;3.9;4.3;4.7;3.8;3.7;3;3.4;3.9;3.7;3.6;3.2;3.9;3.5;3.4;3.8;1.4;3.9;4.4;3.4;2.9;4;3.1;3.9;3.7;3.9;3.4;3.4;3.5;4.4;4.6;3.7;3.7;3.8;4.4;3.4;3.7
51347;5.3;3.4;3.6;3.3;5.4;3.2;4.1;3.7;2.5;4;3.1;3.6;3.2;2.9;3.5;4.8;3.2;1.5;3.4;3.1;2.9;3.6;3.7;2.9;5.4;3.9;4.5;3.1;2.6;3.2;4.3;3.4;2.9;3.2;3.4;2.6;3.5;3.5
51348;4.1;4.5;4.9;4.3;4.4;4.6;4.2;3.5;3.9;3.7;3.7;3.7;4;3.6;3.6;4.8;3.6;1.8;4;4.3;4;4.2;3.8;4.6;3.6;4.8;4.1;3.1;3.7;4.1;4.3;3.9;3.5;3.7;3.5;3.7;4.4;3.9
51349;4.3;2.9;3.6;3.9;5.3;3.4;4.2;3.5;2.9;3.6;3.7;3.2;3.3;3.8;3.5;4.3;3.6;1.6;3.5;4;3;2.9;3.7;3;4.1;4;3.8;3.4;3.3;3.4;4.7;4.2;3.2;3.7;3.8;4.3;4.4;3.7
51351;4.3;3.7;3.7;4;5.2;3.5;4.6;2.6;2.4;4.3;3.8;3.4;2;4.5;3.8;3.7;3.6;1.3;3.3;3.4;2.1;3.1;3.7;2.9;4.2;4.4;4;3.2;3.7;3.7;3.9;4.5;3.8;4.4;3.9;3.3;3.8;3.6
51352;4;4;4.1;4.1;4;4;3.4;3.6;4;3.8;3.3;4.3;2.9;3.5;3.7;3.4;3.7;2.3;4.3;4.1;4.2;3.4;4;2.9;4;3.8;3.9;3.6;4;4.8;5;3.4;3.8;3.3;3.3;3.8;3.8;3.8
51354;4;2.4;3.4;2.8;4.1;3.1;3.1;2.2;3.6;3.3;3.9;3.3;3.1;3.2;2.9;4.3;3;1.6;3.3;2.8;3;3.1;3;3.4;3.5;3.3;2.9;3.1;4.3;4.1;2.9;3;2.4;3.2;2.8;2.1;3.2;3.2
51359;4.1;3.1;3.7;3.5;4.4;3.3;2.8;2.8;3.9;4.2;3.2;3.3;3.1;3.5;3.5;4.7;3.4;1.8;3.5;3;4;2.6;3.5;3.6;3.4;3.6;4.1;3.3;3.2;3.8;3;3.4;2.6;3.6;2.9;2.4;4;3.4
51361;5.1;4.2;4.6;4.7;4.3;4.9;3.8;3.1;3.9;3.9;4;4;3.6;4.3;3.7;3.3;3.8;1.6;4.1;4.2;4;4.5;4.2;3.6;3.6;4.2;4.4;3.4;3.7;4;4.3;4.6;3.8;3.7;3.6;3.5;3.9;3.9
51363;-999;5.6;4.8;5.5;5;4.9;4.9;4.8;4;5.4;4.8;5.1;3.7;-999;-999;4.7;-999;3.2;5.3;4.1;5;5.4;5;3.8;5.4;5.3;5.5;5.1;-999;4.9;5.5;-999;4.1;-999;-999;-999;3.7;4.8
51364;-999;5.2;5.3;5.5;4.9;5;4.1;4.4;4.1;4.9;4.1;4.7;4.2;-999;5.6;4;-999;2.3;4.9;5.2;4.8;4.9;4.3;3.9;5.4;4.9;5;4.4;4.9;4.7;5.1;-999;4.2;-999;3.4;4;4.1;4.6
51377;4.3;3.2;4.4;3.1;3.8;3.7;3.3;2.9;3.2;4.3;3.5;3.6;2.8;4.3;3.5;3.3;3.2;2.2;4.1;3.9;2.8;3;3.9;2.1;3.1;3.8;4.3;4.9;4.2;4.2;3.1;3.1;4.2;3;3.8;2.7;3.3;3.5
51380;4.1;4;3.1;3;4.5;3.4;3.4;2.9;1.8;4;3.4;3.3;1.8;3.7;3.6;3.6;4.1;1.5;3.2;3.2;1.6;2.6;3.3;2.5;3.2;3.9;3.6;3.1;3.7;2.6;3.2;3.1;3.1;3.5;3.3;2.3;3.4;3.2
51384;4.9;3.3;3.5;2.7;3.4;3.2;3.1;3;2.7;4;2.8;4;3;3;3;3.8;3.3;2;3.8;3.3;2.4;3.1;3.1;2.3;4;3.4;3;3.8;4;4;3.1;3;3.2;3.4;3.4;2.6;3.1;3.3
51388;3;3.7;2.4;2.3;3.8;2.2;2;2.7;1.4;3.2;2.4;2.9;1.5;2.7;2.5;2.3;2.5;1.3;2.2;3.1;1.1;1.4;2.7;1.8;2.4;3.5;2.1;2.4;3.7;1.9;2.6;3.2;2.7;2.9;2.9;1.5;2.5;2.5
51389;4.2;3.4;4.2;3.3;3.7;3.5;3.5;3.9;3.8;4.2;4;3.7;3.6;3.4;3.4;4.6;3.8;2.4;4.5;4.1;4;3.1;4;2.9;3.7;3.7;3.6;4.1;3.6;4.7;4;3.7;3.3;3.3;3.4;3.2;3.6;3.7
51392;5.4;4.3;4.4;4.7;4.7;4.9;4;3.9;4.3;4.7;3.9;4.8;3.7;4.1;3.8;3.5;4.4;2.9;5;4.1;3.5;3.8;4.3;2.8;4.1;4.4;4.5;4.8;4.4;4.7;5.3;5.4;4;3.1;3.4;4.1;3.4;4.2
51394;4.7;3.6;5;3.4;4.4;3.5;3.6;3.1;3.5;3.7;3.1;4.2;2.8;4.9;3.5;3.4;3.3;2.5;4.7;4;2.8;3;3.5;2.5;3.7;4.3;4.5;5.1;4.9;3.8;4.1;3.6;3.7;3;3.6;2.7;2.9;3.7
