code;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;average
51338;1.1;1.1;0.8;0.9;1;0.3;0.9;0.8;0;1;0.9;1.1;0.9;0.2;0.9;1;0.8;0.6;1;1;0.4;0.4;1.4;1;1;0.8;0.8;1;1;1;0.8;0.7;1.2;0.9;1;0.3;0.7;0.8
51340;1;2;1.4;1.2;0.8;1.1;1;0.9;1.2;1;1.2;1.9;0.9;1;1.3;1.1;1.1;0.2;1.2;1;1;1.3;1;1.2;1;1.8;1.1;1;1.2;1;1;1.5;1.2;1.3;1.6;1;0.9;1.2
51341;0.9;1.9;1.3;1.2;0.7;1.1;1;0.2;0.3;1;1;1.7;0.8;1;1.2;1.5;1.1;0.2;1.4;1;0.5;0.8;1;0.6;1.2;1.8;1.2;1;1;1;1.1;1.9;1;1.8;1.9;0.2;1;1.1
51342;1;1.7;1.5;1.3;1;1;1;1;1.7;1;1;1.2;0.9;1;1;1.4;1;0.6;1.2;1;1;1.1;1;1.3;1;1.3;1.1;1.5;1.4;1;1;1;1.6;1;1;1.2;1.7;1.1
51344;1;2;1.7;1;0.4;1;1;1;0.8;1;1.3;2;0.6;1.5;1.5;1;1;1;1.3;1;1;1.8;1;1.4;2;2;1;1;1;1;1;2;1;1.3;2;0.6;1;1.2
51345;0.9;1.8;1.3;0.9;0.9;1;1.1;0.2;0.1;1;1;1.5;0.2;1;1;1.8;1;0.2;1.5;1;0.5;0.6;1;1;1;2;1.2;1;1.1;1;1;1.9;1;1.6;1.4;0.3;1;1
51346;1;1.2;1.2;1;1;1.1;1;1;1;1;1.2;1.5;0.7;1;1.2;1.4;1;0.4;1;1;1;1.3;1.1;1.4;1;1.7;1.3;1.1;1.5;1;1;1.1;1.8;1.3;1.6;1.1;1.2;1.1
51347;1;1.1;1;0.9;1;1;1;0.6;0.1;1;1.2;2;0.5;1;1;1.5;1;0.9;1;1;1;0.7;1.9;1.3;1;2;1;1;1;1;1.6;1;1;1.9;1;0.4;1;1.1
51348;1;1.2;1;1.9;1;1.4;1;1;1.6;1.1;1.3;1.6;1;1.1;1;1.8;1;1;1.1;1;1.1;0.9;1.1;1.9;1;1.8;1.5;1.3;1.5;1;1.4;1;1.4;1.1;1;1;1.2;1.2
51349;1;0.6;1;0.9;1;1.2;1;0.7;0.6;1.1;1.2;1.7;0.7;1;1;2;1;0.5;1;1;1;1.1;1.1;1.3;1;2;1;1;1.1;1;1;1.2;1.3;1.9;1.7;0.9;1;1.1
51351;1;0.9;1;0.9;1;1;1;0.4;0.1;1;1.1;1.9;0.1;1;1;1.8;1;0.8;1;1.2;0.8;1;1;1.2;1;2;1;1;1.1;1;1;1.8;1;1.8;1.3;0.3;0.8;1
51352;1;1.3;1;1.6;1.2;1.1;1;1.1;1.6;1.6;1;1.2;0.7;1.3;1.2;0.9;1;1;1.2;1.1;1.3;1;1.3;1;1;1.4;1.5;1.3;1.1;1;1.7;1;1;1.1;1.1;1;1.2;1.2
