lon;lat;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
35.61949;-4.599106;1.74526546700958;2.06656601616518;2.89212630500715;3.77868910452266;3.21106246378689;2.38766653131484;-999;1.45569793483159;1.3669824990067;2.27243288711761;3.91082427080268;2.99325819520354;3.0680241564747;2.87413990356531;4.34145114074696;1.1904252339694;1.22508116081244;2.57364612032437;2.57947084329397;2.89729284531694;3.37356030292745;-999;2.90849101174024;1.75973694886238;2.87153307427859;3.10023854097669;3.46480878373618;3.26732378677612;2.63870144450113;3.10375296686033;1.98008691821764;3.7414600658934;3.44420784106427;2.50336548790581;3.0417938846532;3.80479688440814;-999
35.86949;-4.599106;2.32932654388422;2.28039618175529;2.82035759459166;2.58747156021603;2.77991395120913;2.47279998087883;-999;1.63592003387763;1.51346830056015;2.62683302002767;3.86102396389962;3.39899410131242;3.50755462667902;2.39849614311087;3.61203756879808;1.26240216583564;1.12519749574476;2.62859786459378;2.32111069506337;2.30291963191643;3.35351382768704;-999;2.32223750445515;1.94232949145077;2.27626758729136;2.41796611481955;3.83334425089772;3.65724043637571;2.78157019111582;4.2614495732129;2.17346338989408;3.56238302127116;2.629817399312;2.59857493678739;4.1902526679079;4.83113510570976;-999
36.11949;-4.599106;2.55938165536912;2.01242262903361;3.00495565581262;2.24686581842073;3.07458207284804;2.98073994946479;-999;1.87866890230807;1.68916204740271;3.11892783601595;4.37662504067084;4.40533646232141;2.58198622319859;2.65904813254917;4.43519851957324;1.20606816879357;1.20605635991406;2.0650056740522;2.20673890442011;3.34581838585298;2.35474863416492;2.64063940518738;2.5938638659139;2.03280105988607;2.90289091357411;2.74493145349845;2.93852445410909;3.46587206711483;2.84453464386209;3.91143066095934;2.09071531754759;2.82013878400122;3.4474716955734;2.61531783289504;5.45288812054745;3.4749079803317;3.54726957384163
36.36949;-4.599106;1.97914252512853;2.46753874443751;3.88311105841316;3.02005116324508;2.90780741108474;4.36850466342928;-999;1.35392959906101;1.73775967511886;2.78379476702592;4.1075243408934;2.99723320900235;2.16647378023361;2.8421377663652;3.9649644393158;1.19975903030923;1.23411655458052;3.20751586897101;1.72173863118305;3.87880759789001;3.533592950309;-999;2.29022904901249;1.93815962617324;3.57232519656414;3.49742285994146;3.14075552106976;3.53537498408071;3.97449795895185;4.13361082254589;2.16296200688883;3.98415367016728;3.86183277237051;2.18503116812694;3.54900284103969;3.1049568380306;-999
36.61949;-4.599106;2.544007621764;2.4518220723903;2.80565997698888;3.99765359738616;1.84867800529305;4.75291930274018;-999;1.56097804761007;1.78509451326618;2.35085137095784;2.98189540214571;3.41587966081313;2.88007114221757;2.65995502477124;3.96598226531031;1.46647307595506;1.32412483427149;3.93893159382514;1.93561519008844;2.65381083097254;3.20246035176284;-999;2.41369427711013;1.99744307367194;3.19171703340766;3.25042864672587;3.50174499189189;3.06291170989103;4.15285959970824;4.44044289257335;2.15227147430991;5.45384406974096;2.93836081296426;2.24969944797888;2.93142960949243;3.01000851553199;-999
36.86949;-4.599106;2.33834990117598;1.93117695818804;2.87948186008596;3.26920656045028;2.1923530232569;2.5011309160328;-999;1.68390287242317;2.10934636169279;3.05981919722016;3.11631661585635;3.57804210856421;2.73841281380011;2.34987666221193;3.6791202402401;1.303275467755;1.20357937539809;2.14962121520327;2.28795680183016;2.89696557280998;3.80915939912117;2.65856707320596;2.54019724257962;1.71084231599666;3.37339220380508;3.05990261214438;3.46609411641755;2.80010333184938;3.37806387265408;3.65009486678157;1.93912953148766;3.89093495095297;3.56223683474149;2.29211467141514;3.18930698941192;3.00076818725612;4.29410046461018
37.11949;-4.599106;1.8154914509601;2.10577482369514;3.35934474392449;3.45501546740375;2.43324744583261;2.8673991146183;-999;1.61249676155464;1.67086290171759;2.83112306231754;3.06261825260659;3.53425675834357;2.82659211830113;2.9009283335202;3.88786490653992;1.28232023015519;1.36432856600036;2.45438159146501;3.12243636367259;3.09690056555325;3.54859488150746;-999;2.39505555889693;1.5383994668531;3.58131692777933;3.83784558412972;3.0573258339299;3.73810766797877;-999;2.79521933806106;2.32834664902477;3.64659501970584;2.83990880728134;2.00599391761698;3.47062300343451;3.29726894172023;3.34225995481239
37.36949;-4.599106;2.08824523338249;2.03315087504813;2.41338418064897;2.49567832727427;2.1287144523953;2.91824817115786;-999;1.86378965124882;1.50098803670196;2.52041032830155;3.29234794192804;3.07588936276593;3.37609660202308;2.74987604139343;3.54569193117143;1.35084518285854;1.77205426834515;2.80064556379432;2.76295653541685;3.12614637269658;3.11568015775333;-999;3.28271316542239;1.52125806058047;3.07678399535915;3.95455606497341;2.47472712134547;3.53415603867032;-999;3.14358600606397;2.85199782873584;3.52999917093579;2.46036793117028;2.49472178208086;3.54638771991705;3.4116895624381;4.71858670888607
37.61949;-4.599106;1.77760072986928;1.97041792256356;2.77319658329118;3.13182114458742;2.27316703125249;3.07347001409528;-999;1.43170226319157;1.31825454007126;2.71608333026445;3.38558754725982;3.24631334436668;2.83383158210661;3.15368079854977;4.05473886171342;1.41959208098802;1.75721471910906;2.9634479958307;2.05561306890854;2.35975402927568;3.22330095405303;2.83651787625609;2.56576544927696;1.59620882918801;3.52356604394201;3.9268084929838;2.51931259076105;2.66728822115363;3.39413799915066;3.54313745484814;2.54268431593679;4.52174068882133;3.7895946412968;2.83135540973987;3.56973356396133;2.42069677965338;4.82339391135788
37.86949;-4.599106;1.78629613446809;1.7504760496286;3.44033965156169;3.14105340463543;2.57021588613286;2.50655380128861;-999;1.29969835567491;1.55340100238584;2.79168671768057;2.78919450563238;1.97521199125269;3.28335941755537;2.85669239581769;3.903147447834;1.29853110780004;1.54708607739329;2.46863152765411;2.32575356948783;2.33281924798136;3.52474145060168;2.53136964647999;2.6402833058667;1.51444324182459;4.08642305964743;3.26952694444166;2.70853395149;3.7412371573302;3.68615596069389;3.21133982586694;2.4195428577646;4.83401044330984;3.74221257972931;2.67829592358583;4.29716307102243;2.89229057815402;4.0647747113954
38.11949;-4.599106;1.93854603256445;1.72449943100933;3.99997954248253;3.00328730029134;2.88605856359459;3.11069156282425;-999;1.37762976777019;1.51820818233639;2.25054525254758;3.27106736396551;1.87335675055908;3.21724972574701;2.12950964928349;3.45934290578842;1.37130166155441;1.34702816676948;2.00901092178026;2.76709591123363;2.58670650931503;3.40643888262315;2.99357048473077;3.63350475636123;1.60966600067642;2.88184615413203;3.27223751534507;3.27743744563228;3.58848435848888;3.6039808154875;3.61409070323713;2.52538429925418;3.93219233398376;3.25475794524194;3.53619369815185;3.45609542930886;2.85964553399567;4.21022607487062
38.36949;-4.599106;2.04822086554567;2.06341274230583;4.61732282595051;3.37783167476964;2.05189395813707;2.9821452875758;-999;1.62275076288147;1.30944466471057;2.78971362580652;3.28429284460803;2.68416122090823;2.85066827878557;2.17569601708181;3.90142151262285;1.38765612469548;1.60216471598093;2.69275301712259;2.83272697699944;2.65411684438956;3.56208926897605;2.61274990202719;2.34487006307784;1.58650225371726;2.91664789851359;2.68492250115758;3.55235162810819;4.66830740766607;3.58793098272557;3.30742671193898;2.01888238960037;3.82828174857469;3.13071673072792;5.0818392464498;3.74509316282935;3.45527539947421;4.72873328244892
38.61949;-4.599106;2.17998987793181;2.33851067175694;3.72914717084921;3.19883533141262;2.24070248057978;2.02299611273289;-999;1.62025072267288;1.39338902610106;3.5305450221682;2.92263294401605;3.02744122181449;3.96448432700121;2.14722178353858;3.34809310394285;1.28155221533204;1.63352684000833;2.44632013027764;2.64659670704694;3.49998636233115;4.79303679784537;3.06776563537815;2.69523608941809;1.50410648783057;3.55226945289755;3.17015197876014;3.28892285914237;4.72233370501011;4.52254544806566;2.74900071092227;1.97671053116818;4.30065212733914;3.18781192765248;3.22588249852551;3.98341534370521;3.53700535861732;4.5506489597863
38.86949;-4.599106;2.14560219333587;2.06553457131523;2.08401025922546;2.80527969402906;2.77681675175821;2.39662682937621;-999;1.77257805920506;1.42775750089646;2.48902077788554;2.49105109739301;3.08692689284535;2.97534863429686;2.2982933982044;3.31587750253676;1.32099878453931;1.37117854125791;2.43833324452047;2.63618897792764;4.32513503561482;3.73140816672663;3.09532392124517;2.43877769212029;2.67663156771269;3.71477239828547;3.26044200267574;3.13612947584422;3.72909135864725;3.51961493133715;4.05577543816468;2.06413606374102;4.6388236943276;3.46459765892536;2.49963012338356;2.60181346318406;2.59107933815324;4.33781560448922
39.11949;-4.599106;2.45958445138783;2.4821915867567;3.31182775942315;2.75916631459028;2.64755818485518;2.61291163064957;-999;2.10976310565053;1.31063354514578;3.35989210052597;3.16961261617585;2.90896029192303;3.43530907637903;2.66007451296144;4.30894173534393;1.22398919706753;1.4738709141349;2.74490902117623;2.88632424256387;3.09019439004201;4.7322987100781;3.36600444170719;2.10881992768655;3.29138683422599;3.5915229224544;2.5201949299948;2.5047807989159;3.19260539370797;2.93751192666409;3.31798657018879;1.99567675800746;3.68262541491942;3.18391170522711;2.32532110129877;2.29452851974548;3.11417717063368;4.4113584915529
39.36949;-4.599106;1.94080214782973;2.40700379256763;3.70831486192472;3.12342085661267;3.02099171454748;2.37757265441894;-999;1.69511925498008;1.50081678129437;3.76464625701978;3.52584250114372;2.11850762361752;3.6152320847611;3.31390525165336;4.5652886330986;1.15791800930113;1.82317561041976;2.27832607705696;2.15712915765817;4.01502252539787;-999;2.54034723117039;2.09045137938184;2.1784312969576;3.18999074752965;2.64054686271045;2.60592692952018;3.7350789890164;3.04570296344257;2.69513514386215;1.8272539992392;4.17849344796464;2.98110918345543;2.65731521255277;3.30386654822907;3.12781613422813;4.67796479758189
39.61949;-4.599106;2.11581132545037;2.50423318781815;2.26187348309145;2.96339328392193;3.26989688391084;3.4491211512184;-999;1.57256201504399;1.76911992849639;2.72438454235695;2.69257603054773;2.54041134187049;2.63490365668578;2.98711139603068;4.40401028709412;1.1764203148128;1.44526359327728;2.34920924676597;1.53541918477439;3.83062066533284;-999;2.2779554734268;2.54600076757561;1.80146049359716;2.7485907400869;3.19567393416261;3.59949173385543;3.38920867965806;4.06541425104578;4.32922275752728;2.00083375986967;4.15945108120832;2.40993489801718;3.2311396450622;3.56818215783716;2.75007913429599;3.80087063249394
39.86949;-4.599106;1.87503667005992;2.55198132964093;2.38553919221908;2.80935903572367;3.49416479664445;4.66735463417053;-999;1.39064315349095;1.59954779714035;3.78236775301338;2.83387934804698;2.46768230003549;3.09552594765283;2.19463426604458;3.81225888153075;1.13433876842567;1.297451904555;2.25340152385966;2.01108421694511;2.59062985456214;3.07179700377715;2.6538730703811;2.9795016184526;2.21366612708801;4.07882106674783;3.26904101254487;3.7321684187933;3.17165504814348;3.92914987542703;3.46370525893331;2.02287718914731;4.43130581982021;2.95195320642828;3.67111515519599;3.94957253144542;2.91107682821079;3.5350428477531
40.11949;-4.599106;1.93159067886794;2.81092230639807;3.28587324868464;2.50134872276504;4.08497427754692;4.12018464151383;-999;1.4945517929403;1.73766220342754;3.13575244958293;2.6687815271359;2.34727743770658;4.44274692328786;2.28449802293065;3.81796367443086;1.12968941187779;1.56870692233672;2.38238908928012;2.71266273660039;3.87128154358326;-999;2.58966867773815;2.2761693291393;2.22611493120382;4.13440542540344;3.61768984638262;3.58547778908012;4.05547083659369;4.54745582131621;3.21050923529952;2.01431842213649;3.56095810328357;3.03896519810579;3.60216866117698;4.34406700604582;3.52512290740206;4.02963080388248
40.36949;-4.599106;1.96351379280602;2.30297792626465;4.07789096817947;2.42955398309061;2.54101933820756;3.91189550194741;-999;1.48193669573244;1.3644768530508;2.51397439598894;3.19479702466235;2.80960366999956;4.14889747577144;2.41673861407222;4.45776760860444;1.27847931633962;1.27998068707483;2.76129220204489;3.40292272190674;3.77838952117728;-999;2.76000537967563;2.55199024898326;1.8680267749587;3.55804350110578;3.66870560213747;3.64931766412707;3.90770586227171;3.96018828963177;3.03912163386076;2.80947276956001;3.72484615180297;3.10604928365283;4.03119761816777;2.90229272567704;3.45397076955567;5.37799945238303
40.61949;-4.599106;1.89064937421258;1.90221604650497;3.10688046234451;2.29606906109983;2.83790602739502;2.93694483935357;-999;1.28646663509844;1.55836605215925;3.06078467984907;3.22797331321123;2.66502073004167;2.52579382176801;1.9496631640022;4.37956084583281;1.1755038918518;1.25703587156489;3.262987802284;2.27532775221636;4.03758328771533;3.33513424214656;2.95757308196194;2.89476745700272;2.03252870205585;3.31406001071535;3.24399559356808;3.31013101272477;5.02887208358063;3.74873666024012;3.57727321692201;3.90548590831107;4.89522940938823;2.94256534562966;2.80909251551408;3.09588617421758;2.94080434047778;3.17699373030823
40.86949;-4.599106;2.08150097086096;2.39791619275126;2.68816015675732;2.54760267777467;3.69710138675516;2.63296482102391;-999;1.39647866935837;1.56845854867377;2.90804352565613;3.25830266844509;2.70787826634987;3.30995572266295;2.15057939623904;5.18789650377278;1.21081479171993;1.39486674862735;2.24094270516978;2.75791390051902;4.09401729505642;-999;2.472817538259;3.15888325383325;2.03128795620159;3.55413676969921;2.83686372720517;4.08017958207422;4.56863512257316;3.43562052566808;3.44641903754805;3.71993121973442;3.45706714576417;2.30391717619698;2.95095458637494;3.14151584166302;2.81079465539613;2.89182528827351
41.11949;-4.599106;2.02151262403782;2.25642617972598;2.25154892316575;2.46194840140412;2.80143604930207;3.79066464159966;-999;1.45496195259907;1.68493476989816;3.38402913168847;3.22960194488964;2.88232244380356;2.90221291001597;2.19386674048663;4.12904875673295;1.74578071932771;1.15933332114731;2.27332324695464;2.43639180036857;3.76382855453554;-999;3.22594711806569;3.1282230444355;2.07991102289433;3.45467140199956;3.23284794738743;3.6061278861313;3.06724161795024;4.19888074242971;2.95687818666251;2.70935491437525;2.97379194730854;2.41055898099386;3.85080844746276;2.88293057431952;3.25164888533949;5.07711528847735
41.36949;-4.599106;1.76096217024923;2.48046970446695;2.9572936964324;2.47096825572851;2.38687304143073;3.88034204982755;-999;1.20489291900163;1.60487107258009;3.12896003144423;3.45832329147176;3.09729902434106;2.80689335798104;2.42155536716989;4.44680034474371;1.86564975072332;1.25376754493907;2.6471114232411;1.96114858105735;3.25786431580835;3.14951216386482;2.65012312607481;1.84423072604084;1.85838823925996;3.47196118281468;2.44808052982623;2.59029656477377;3.80802987972015;3.99782361117305;3.08494994275374;2.82008856464674;4.04992345317584;2.44039639529934;3.07543145673168;2.90990297489968;3.16280982763893;5.18616115929417
41.61949;-4.599106;1.78302281318936;3.0574108150397;2.59914517350381;2.47638848825282;2.89557357239319;3.22721303851128;-999;1.44146635539751;1.84030549753682;2.77745354403366;2.61809019571423;4.28961047271653;3.03342634707717;1.90341488332711;4.29245945216179;1.80306048469724;1.30337179918554;2.6609162438563;3.05246857210865;3.23740132551038;3.44370672949312;2.17986059986868;2.33295446055613;1.83976999550722;3.60084857919326;2.89564993905833;3.90311953051221;4.10142742665011;2.83748686404416;2.26805533159413;2.88993440631152;3.96378529049018;2.63951240344758;3.20304394235363;3.31351038812422;3.22785147463302;4.08537291867084
41.86949;-4.599106;1.60789004138769;2.58308627071143;2.5021563161362;2.73834166726785;3.58908954158158;3.40109324455261;-999;1.70194770182467;1.75226519001309;3.01736675963965;1.91178026814661;4.09839884016532;2.6897317273202;2.03913840354708;5.01119270208358;1.5500989419347;1.35884237890496;2.63162752192383;2.69064091829006;2.79436793178509;4.00769880384584;2.94903702198142;2.67248591571385;1.78784163864253;2.64410900770756;3.10229903637426;3.89694590609622;4.53171360364126;3.47894215251955;3.1895599905309;2.77458230347707;3.1215861639111;2.48827051660424;3.02620806333073;2.79026501631815;3.37517615465128;3.11796275890124
42.11949;-4.599106;1.72313961182855;3.24643156348675;2.77731697880838;2.58967854590455;3.58078462722067;-999;-999;1.59626097942175;1.26942371978355;2.85566379044238;2.25765631534582;2.28544222698268;2.73774919331523;2.44575166833529;4.74078508536339;1.68990063412944;1.49111391060852;2.68386050216977;2.20807124690879;3.48356730967077;2.69661980367317;2.41174757247697;2.53680064948985;1.90036894839701;2.9900067833383;3.19869977852191;3.37663541719922;4.07236569351559;3.73051660673572;3.47748749951925;2.93188632883264;3.12610775590262;2.70027654129431;2.6460640541414;3.7134746434666;3.28659432902482;3.4535187304982
42.36949;-4.599106;2.10027988566228;3.24169664008361;2.68385607487948;2.47669261851007;2.74859296248977;-999;-999;1.64970109390837;1.50981372449999;2.93686394096583;2.86627959973938;2.50702661846622;3.09027454519288;2.46789944514567;3.85204103261947;1.79174065010428;1.171612821462;2.37751839723849;2.34282066744586;5.0026015072624;3.0309870368265;3.0181445119013;3.1586969903212;2.07694210229128;2.90187557235476;3.25280781060349;3.19186557614958;-999;2.83453948871229;4.34852050055059;2.84499646067103;3.34352098681663;2.9771598450206;3.14962392728315;-999;2.83106717092655;3.1944871549988
42.61949;-4.599106;1.65802595902406;2.54777687639159;3.28229582751203;2.95950885123091;2.43163117731016;-999;-999;1.34317989825614;1.46104940158349;2.32559441775171;2.89101852173952;3.16735397494666;3.19934903713662;2.28044180569305;3.81981920808792;1.58979057113828;1.23399935220338;2.84184142415342;2.29398310036439;4.80514381887172;3.12110618576141;2.73426124527152;4.538600423117;1.65335268114015;3.3861748525595;3.36404812462432;3.42240300840675;-999;3.66228387872225;-999;2.85480306715589;3.99387667260833;2.9885207453735;2.83677267539731;-999;3.13528084290542;3.37128857750736
42.86949;-4.599106;1.99189020998373;3.61155612213244;2.81064505725058;2.85314212202723;2.3256585610821;-999;-999;1.53011584281921;1.44938069899442;3.0385835525424;2.88758550021222;3.81664676635602;2.43898336405786;2.60398557197135;3.99809861183167;1.38859669167124;1.26663896534333;3.77241351753005;2.45414753090365;3.872284395757;3.88821920032381;2.28580072024618;3.4310013970568;1.50008515866454;3.38530152956683;3.5698101817109;3.06733972062905;4.09079787392282;3.78968731325316;-999;2.67370845684326;4.09954775664455;2.25250405969732;1.85473188648867;3.06165626739434;3.4418598339541;3.76117314736811
33.11949;-4.349106;2.33759682402439;2.71703941843957;3.24999234442643;3.53071856645501;3.17890532899453;-999;-999;1.60906744128435;1.81490699210491;2.87083192351337;2.93504416081092;4.30319572514469;2.30115065247638;3.20155110821161;-999;1.64688144877306;1.78419669418007;2.43694295613207;3.51509719756781;4.19445951019699;3.32270952521779;3.21131220668276;1.67251668333637;2.04749718673063;3.33731951817295;4.04160444369203;3.62443255831371;3.01620451771212;3.24328637450383;2.89456472748746;3.22499399578717;3.90177980565472;3.173554660002;3.14313060980338;4.26039622222748;2.72096880378677;4.17328142408007
33.36949;-4.349106;2.08793954556291;2.45075450991026;2.81273711986011;3.32990527461719;3.61289893510368;-999;-999;1.48174502673678;1.75331470393831;3.04549556142793;3.80301099454054;3.70407219577316;2.36525859276188;2.72097133002956;-999;1.38665915459585;1.64056251276259;2.02336316091158;2.85137085127612;3.63616020164842;3.23053480557999;3.92516993057547;1.71738719063044;2.20204762274755;4.35817548100173;3.75921379393248;3.53410435560827;3.58431112763152;3.32107370130511;3.40173550581986;2.88821442195746;4.62984626947722;3.46334357180697;2.65708652318498;3.17881234437163;4.19476551726202;3.74350633372854
33.61949;-4.349106;2.12803822869227;2.71560284577708;2.78039080739652;2.4526740449693;3.14011560415801;-999;-999;1.75372386102221;2.0186768544118;3.01082508062521;3.2608812263104;2.98274094400647;2.42260521027318;2.64076174645992;-999;1.47110066675779;1.57948180844048;2.30546930230428;3.09047842797577;3.16707827534218;2.97360363302819;2.45809826108531;1.46587162793702;2.20675454653047;4.75816735561929;4.41799383838823;4.29744739238255;4.02619639537337;2.8936584018436;2.99755641151086;3.43663306548212;4.55768365400803;3.08158556809902;3.17355458242298;2.83936842350853;4.34872218602917;3.21060368659907
33.86949;-4.349106;2.4825751195813;2.77867688375842;2.93933077359846;2.94637527055096;2.90906952455155;-999;-999;1.96083004072779;1.71911179964282;2.81756302333713;3.25989083073556;3.53784026329425;2.27450138628378;3.3280856063496;-999;1.48981623739059;1.46672819634725;2.85222508530729;3.84538379719752;3.49793292557008;2.64659108322956;2.53007088161453;1.66300009779569;2.06489129244493;4.63919344618459;4.93741376597693;3.78734998804606;3.42588226188087;2.84214130947243;2.76750689486143;3.12268134865895;3.5120907711959;3.33866060340039;3.32289503052208;3.2598997814917;2.76814690032027;3.59776101585335
34.11949;-4.349106;2.11183006931623;2.3124100179711;3.29313412599268;3.00685327316817;3.05451683337471;-999;-999;1.55819663156693;1.70793499883;2.44870453192462;2.89502287735316;3.20265824880071;2.42802807861277;3.15605040224334;-999;1.46266868096024;1.45207633990864;2.85934114147084;3.14209941350016;3.261266774243;3.68001119071168;2.56101797003681;1.6147731572294;2.37271910034022;4.79832029467391;3.41144748071245;3.34696335514118;3.53223385869572;3.34408306398922;2.548853512642;2.7904023829335;3.82347473853763;3.84449080090164;2.92125001642444;4.18342204484925;3.95454755658645;-999
34.36949;-4.349106;2.55430407966992;2.50554618014687;2.96765762872781;2.82519868654354;2.48809239533447;-999;-999;1.53624085055208;1.82097879830352;2.91228217229073;2.87461728629466;3.42252654936957;2.5819214788067;2.90483865621336;-999;1.778884701589;1.41720757594861;2.69784563563747;2.54100151495764;2.81129856947067;2.9219582014905;2.06090405568081;1.37368967990469;2.58807776806497;3.64882622391487;3.40883685558697;3.3318655795846;4.07987054944901;3.18836373690625;2.74300745734995;2.84409029565423;4.06606146267883;2.59069609830874;3.40047259833803;3.33718838928271;4.38525267972313;-999
