Lon;Lat;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
35.525;-4.975;21.0912933349609;30.4731254577637;28.5738124847412;21.5118656158447;31.5179824829102;39.2692947387695;19.0467967987061;32.6291618347168;23.6149940490723;36.674674987793;25.521203994751;21.2093620300293;8.61875915527344;33.5235137939453;22.9029293060303;52.7605781555176;38.7242050170898;26.5242538452148;31.4374446868896;27.4718532562256;18.0776500701904;40.8813743591309;49.5227813720703;65.1943893432617;16.6196880340576;31.5096588134766;20.1328544616699;25.0851497650146;41.1357231140137;21.2785701751709;45.6493721008301;49.6281051635742;27.3093414306641;27.2732028961182;22.0358238220215;30.2968215942383;12.3094072341919
35.775;-4.975;17.1542587280273;30.7114200592041;19.0280017852783;20.8193759918213;18.1932697296143;32.5508117675781;17.7171192169189;22.0766773223877;23.5278015136719;29.843864440918;23.4375648498535;31.629711151123;7.57470941543579;37.7951240539551;26.8856201171875;62.9585876464844;37.4508895874023;14.2641258239746;28.0702152252197;26.6893367767334;18.3811435699463;36.9622192382812;40.1597137451172;62.3966369628906;20.074836730957;35.0952682495117;24.1039218902588;21.1673336029053;40.7627105712891;16.399974822998;41.5808258056641;36.5231475830078;11.2326612472534;32.5589179992676;20.4270553588867;43.0558624267578;19.1631298065186
36.025;-4.975;26.616340637207;31.2355422973633;31.6536407470703;25.975133895874;28.1014289855957;30.1131782531738;22.2888431549072;24.8966617584229;22.5911636352539;35.5455360412598;22.485034942627;22.8035888671875;8.04244232177734;67.1032028198242;34.5500106811523;56.9821624755859;48.0241203308105;27.3872718811035;26.8055191040039;30.1858825683594;14.6320848464966;27.766508102417;67.9007568359375;33.0253372192383;21.5018749237061;29.3523616790771;20.725643157959;27.0576934814453;33.7067794799805;23.7674942016602;36.1544914245605;42.615421295166;16.3878688812256;23.1163082122803;23.9416046142578;42.9125289916992;19.6314296722412
36.275;-4.975;32.6600112915039;43.7211112976074;30.6439971923828;29.6343173980713;30.9251613616943;33.4440231323242;18.6350593566895;35.9132499694824;24.3919868469238;31.9341888427734;19.1438636779785;26.1376132965088;9.00966835021973;59.6546211242676;34.3451499938965;63.5254287719727;32.905647277832;21.2142696380615;31.0902481079102;32.7522811889648;18.0526866912842;29.0000019073486;61.6745185852051;32.7773780822754;26.0424728393555;35.4933433532715;19.7380504608154;23.6379642486572;35.9554901123047;31.1107845306396;37.2700080871582;49.1033744812012;16.2438182830811;26.6476707458496;41.2788696289062;32.3864364624023;24.4226760864258
36.525;-4.975;31.0299644470215;43.5597457885742;35.5970458984375;29.3422317504883;34.8302726745605;37.8631401062012;29.1798191070557;41.6403007507324;33.6935920715332;25.1657199859619;25.9398326873779;20.3366184234619;15.5476322174072;46.9093360900879;26.7030296325684;61.8247528076172;43.1575164794922;25.5439033508301;40.4032897949219;36.3725738525391;21.7410221099854;28.8381519317627;63.8371124267578;27.9897270202637;28.7570629119873;49.9237823486328;22.0638694763184;25.0160064697266;43.0617561340332;35.2595520019531;31.1520690917969;49.1322746276855;21.8341007232666;35.4070739746094;43.1572608947754;29.8571510314941;28.8969211578369
36.775;-4.975;17.1028251647949;42.2289619445801;32.5012969970703;32.970516204834;27.6874198913574;33.5881881713867;29.0401363372803;47.558048248291;39.6088943481445;20.6294574737549;30.4271793365479;21.1962184906006;13.4308576583862;49.8109855651855;16.940372467041;47.400089263916;53.3076515197754;20.3253517150879;22.9763660430908;33.1055221557617;23.927116394043;33.5253372192383;56.0303840637207;27.65087890625;17.1748886108398;37.1972389221191;20.9935150146484;26.8547878265381;36.8650360107422;37.7529258728027;33.6208419799805;33.3040008544922;17.6820068359375;44.7112731933594;37.4035720825195;27.1930770874023;22.6993789672852
37.025;-4.975;13.9150562286377;44.8440284729004;28.5024147033691;36.7144966125488;13.2250547409058;47.2347183227539;24.8816833496094;39.4115982055664;35.7200584411621;18.3684940338135;34.0556945800781;28.0198211669922;16.3852005004883;10.1849660873413;16.2806739807129;30.19460105896;34.9471778869629;18.3143444061279;21.863395690918;23.9834270477295;24.0113334655762;34.9833450317383;45.8671798706055;26.3282299041748;6.80266761779785;39.0706405639648;22.7905311584473;21.607572555542;30.7577037811279;30.8637599945068;36.5693168640137;33.3459281921387;17.71462059021;51.7028884887695;34.6665496826172;33.7364501953125;21.4676551818848
37.275;-4.975;25.1735401153564;32.0029144287109;26.4330978393555;39.6325874328613;24.1163082122803;38.5176429748535;10.2504386901855;30.2735786437988;31.225227355957;23.2728061676025;33.0858306884766;27.3443794250488;10.485330581665;14.1660232543945;13.8569717407227;14.6035690307617;33.5539627075195;20.2220077514648;22.4429950714111;26.0263576507568;17.1814231872559;40.0642166137695;52.0008239746094;25.0452613830566;6.8029522895813;29.3054161071777;21.148473739624;25.5717487335205;26.6662063598633;26.2893581390381;36.5310707092285;42.1017799377441;26.5937442779541;51.6091575622559;23.9392757415771;31.153341293335;11.4663562774658
37.525;-4.975;29.040922164917;27.6898212432861;22.7237243652344;36.8630256652832;35.0647888183594;28.042085647583;13.298041343689;27.2192249298096;31.5054149627686;20.3154525756836;29.3460922241211;24.6407852172852;18.2704677581787;18.3518848419189;15.3587036132812;15.5077266693115;35.6088104248047;21.3985595703125;40.8070526123047;24.0475444793701;15.8478984832764;38.106128692627;27.7376747131348;40.9774131774902;9.33141994476318;31.0909881591797;20.238920211792;20.7248287200928;30.9042015075684;26.7292213439941;34.1758117675781;43.1300239562988;26.0747528076172;40.9941177368164;26.427755355835;25.595386505127;19.5281887054443
37.775;-4.975;36.9325904846191;22.432186126709;25.9552612304688;34.4055519104004;27.5474376678467;25.6700172424316;13.793924331665;28.09010887146;31.1732749938965;25.3463001251221;28.6550025939941;22.4613189697266;20.4368495941162;24.2846069335938;16.424446105957;16.4305038452148;31.3432731628418;39.2735824584961;43.6549263000488;23.039249420166;10.4287071228027;44.9095802307129;29.6958999633789;50.7372589111328;11.8811950683594;32.908317565918;15.8832292556763;26.5692310333252;26.2899913787842;18.0279312133789;24.1306037902832;34.5831336975098;23.087869644165;37.2585525512695;32.756462097168;24.5287227630615;22.4474201202393
38.025;-4.975;40.9324188232422;23.535961151123;29.757625579834;46.1766891479492;30.3476295471191;26.1321258544922;17.2025337219238;30.8003845214844;41.062198638916;40.5472145080566;16.8724460601807;24.8563365936279;28.4247570037842;40.6732635498047;14.191876411438;27.0127029418945;44.6275634765625;56.4580574035645;22.2168579101562;21.2434062957764;15.7413883209229;52.3442687988281;20.6810932159424;34.9959716796875;9.85334777832031;52.2416801452637;13.6345348358154;20.0027656555176;22.3051681518555;15.0624732971191;27.4984092712402;32.4355850219727;45.271671295166;33.8896255493164;47.0369491577148;29.9366664886475;25.6445045471191
38.275;-4.975;46.5709037780762;32.8795509338379;29.7787036895752;70.8503189086914;29.3045234680176;35.4193572998047;19.3825035095215;25.4395580291748;43.7025413513184;30.4888744354248;13.4456520080566;30.4610271453857;39.7330551147461;42.427116394043;38.821418762207;9.60757160186768;57.3342666625977;14.942723274231;48.7781715393066;42.2099838256836;25.2870273590088;59.8385887145996;17.1892013549805;27.4656543731689;10.2007541656494;44.7783012390137;21.9293460845947;31.3869762420654;42.1326370239258;13.3648014068604;48.7423782348633;66.8337707519531;41.6277847290039;101.329284667969;73.7070388793945;29.4253826141357;35.2752876281738
38.525;-4.975;68.4638519287109;54.3320541381836;26.5453147888184;105.244239807129;34.7187843322754;50.3593063354492;22.6386241912842;22.3389377593994;92.2738265991211;27.3681774139404;23.3252811431885;41.4921722412109;57.3219451904297;50.9642753601074;30.9843425750732;14.0230665206909;126.770370483398;37.2308120727539;55.2962684631348;43.4879379272461;24.7359752655029;93.3540802001953;23.5640506744385;67.6846008300781;16.5682697296143;52.953929901123;26.2245807647705;45.0591316223145;32.6165885925293;14.1446714401245;60.6607437133789;67.6560134887695;58.1440620422363;153.722915649414;62.9064712524414;27.1201725006104;57.4714508056641
38.775;-4.975;67.5511627197266;64.06787109375;37.3836326599121;92.081428527832;64.7166442871094;37.7401809692383;29.6480922698975;101.420486450195;154.572357177734;33.0023727416992;38.102481842041;68.1893005371094;94.3550567626953;74.0609512329102;83.4316940307617;16.8447723388672;167.144332885742;18.7234230041504;64.2401504516602;47.5942268371582;34.051342010498;129.40837097168;38.2587623596191;110.275985717773;62.7455215454102;210.777145385742;29.0707015991211;70.2035522460938;103.61986541748;46.1731491088867;104.486907958984;70.528923034668;47.1333122253418;232.074356079102;164.863403320312;24.2730693817139;62.9879302978516
39.025;-4.975;50.1992034912109;63.0466613769531;29.7072429656982;48.072380065918;67.8398513793945;33.4669876098633;28.2366695404053;65.2442932128906;160.682830810547;22.2883110046387;40.3768424987793;80.8928909301758;77.9002456665039;76.8837051391602;50.5011558532715;16.8918952941895;174.035873413086;17.6568660736084;39.8809509277344;35.4454650878906;32.5328559875488;94.731689453125;18.1410655975342;68.8918838500977;50.7687377929688;200.498199462891;50.4470367431641;50.9570198059082;130.075637817383;35.1846504211426;102.932540893555;51.2770805358887;56.5566596984863;230.23323059082;141.74104309082;17.5276527404785;72.5840454101562
39.275;-4.975;53.23779296875;46.2989273071289;36.4504280090332;52.423942565918;62.3107109069824;74.6914825439453;33.2865295410156;30.2180500030518;134.721664428711;50.0457878112793;58.9595527648926;65.7847442626953;63.9308280944824;95.835693359375;25.2796936035156;16.3081016540527;192.730239868164;26.2630653381348;65.4016265869141;39.4148750305176;21.2850151062012;80.9587249755859;33.2911834716797;132.667236328125;102.597999572754;138.97428894043;43.8194999694824;57.0107879638672;62.8284683227539;69.193962097168;74.9562530517578;61.1706695556641;65.3165893554688;204.804412841797;164.393371582031;14.5686063766479;74.8364715576172
39.525;-4.975;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
39.775;-4.975;53.9797401428223;60.026309967041;56.1273231506348;66.5443344116211;95.3149032592773;77.5414657592773;37.8381652832031;36.3304214477539;74.6391296386719;81.5155639648438;99.4489212036133;72.5372848510742;90.1401977539062;146.872817993164;63.2415618896484;17.1401634216309;159.915313720703;21.0651016235352;50.1551399230957;95.3582000732422;33.6752548217773;82.8179931640625;21.819128036499;167.744125366211;21.6875591278076;105.370315551758;34.8176574707031;53.5048484802246;133.512802124023;63.9065284729004;85.9931564331055;56.9646186828613;71.8788986206055;226.107513427734;128.309860229492;11.4336977005005;105.346229553223
40.025;-4.975;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
40.275;-4.975;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
40.525;-4.975;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
40.775;-4.975;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
41.025;-4.975;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
41.275;-4.975;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
41.525;-4.975;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
41.775;-4.975;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
42.025;-4.975;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
42.275;-4.975;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
42.525;-4.975;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
42.775;-4.975;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
33.025;-4.725;24.6883449554443;26.8849849700928;23.3613319396973;33.2029418945312;41.6401748657227;30.2400817871094;29.2380638122559;46.327075958252;32.4927787780762;35.0880126953125;18.5860919952393;28.4389591217041;12.1991691589355;35.6104927062988;24.0905456542969;32.6609916687012;41.7186622619629;15.7964668273926;21.1264781951904;34.1296501159668;25.7148628234863;39.7744750976562;33.4717750549316;55.2685012817383;20.0368328094482;54.2187538146973;53.113697052002;35.5405578613281;33.5628547668457;42.2887229919434;39.6995658874512;28.7456130981445;44.2650566101074;32.7095108032227;39.2851104736328;15.8876714706421;13.9598999023438
33.275;-4.725;28.1630458831787;28.7666492462158;21.8587436676025;29.722635269165;41.9582138061523;26.8886318206787;27.3678741455078;42.1995964050293;27.3174018859863;24.815601348877;20.4920539855957;26.0119514465332;10.9797039031982;43.7389488220215;15.2142009735107;34.7055892944336;35.976390838623;13.3708753585815;17.064905166626;34.2174263000488;24.580286026001;35.1027908325195;27.6708068847656;50.3059883117676;21.3887748718262;56.0546569824219;40.502555847168;36.4047088623047;47.8126602172852;33.6216354370117;42.8262825012207;31.3450508117676;44.7422218322754;37.1587028503418;40.7543296813965;13.3636980056763;22.563850402832
33.525;-4.725;25.2970314025879;32.9323654174805;26.9530601501465;23.6558475494385;35.5218162536621;30.6020011901855;20.2662105560303;32.1276931762695;25.5711765289307;30.8829956054688;24.3748912811279;28.6504497528076;10.7612562179565;51.6500663757324;19.6559581756592;33.4172554016113;33.9221687316895;13.814640045166;17.7375049591064;32.9886703491211;17.2398338317871;39.3441925048828;31.9600028991699;63.5794792175293;20.3031444549561;51.1175689697266;41.8123741149902;33.5628433227539;43.5695114135742;29.3638401031494;44.656135559082;30.2259883880615;42.4461708068848;40.7850875854492;38.8495101928711;12.9744281768799;30.5858707427979
33.775;-4.725;21.7504653930664;32.1226196289062;28.6714019775391;25.2769317626953;29.7918643951416;46.913703918457;24.8064384460449;36.8460578918457;24.8761386871338;29.9373970031738;25.6569175720215;33.3347854614258;8.36073875427246;34.1705169677734;19.1909046173096;36.8947982788086;41.9291152954102;10.9943675994873;22.3380947113037;31.5087032318115;15.7852382659912;29.7023544311523;31.5141563415527;64.711311340332;21.2011108398438;42.3698120117188;38.630199432373;33.8702774047852;38.8338623046875;34.6258277893066;27.7420291900635;25.9754199981689;33.9539108276367;35.0981063842773;35.4260482788086;16.2356338500977;17.9203453063965
34.025;-4.725;16.9492950439453;21.35422706604;21.3635730743408;25.4535961151123;40.8870391845703;50.8269500732422;29.7090320587158;28.1211700439453;25.7668018341064;26.4374408721924;21.515811920166;33.6242523193359;7.82012796401978;25.1974658966064;14.532618522644;38.0003318786621;37.6072387695312;11.941107749939;29.9086322784424;34.3501510620117;17.7443618774414;36.2491912841797;31.2193126678467;46.850227355957;21.117805480957;34.2804260253906;30.9733867645264;27.2464218139648;47.3489570617676;23.0778522491455;30.4615020751953;27.7845363616943;21.6988296508789;38.017578125;34.5677604675293;14.3728885650635;16.9826278686523
34.275;-4.725;18.5449829101562;31.0859985351562;28.4535388946533;33.4490203857422;40.2714424133301;38.7031135559082;40.4145088195801;41.936954498291;21.3972473144531;26.4148025512695;19.2698917388916;26.2299766540527;12.382716178894;32.7699966430664;15.34778881073;34.713077545166;45.2441482543945;25.9253959655762;22.3823089599609;33.8307037353516;18.126781463623;36.699390411377;45.915096282959;33.2718238830566;13.6577444076538;39.8451461791992;30.4483337402344;23.6105136871338;47.6114921569824;27.8301544189453;32.7519264221191;26.0001831054688;20.6760025024414;29.2645092010498;26.149715423584;13.6926288604736;16.9311141967773
34.525;-4.725;19.5419063568115;32.4435043334961;30.9216766357422;21.6085777282715;39.1687088012695;42.5939178466797;38.7887535095215;32.6254234313965;23.5577011108398;22.239429473877;20.6922512054443;17.8437767028809;10.0941209793091;52.8757705688477;19.1521148681641;26.2690277099609;45.1887321472168;20.0561485290527;16.6345882415771;31.9734992980957;13.508617401123;28.020923614502;25.1381568908691;30.6830615997314;17.4499378204346;37.6115913391113;26.4720191955566;22.9672317504883;44.9878044128418;28.234260559082;31.9730796813965;37.9328651428223;20.4026165008545;25.2661018371582;22.5287933349609;17.9605102539062;15.3008308410645
34.775;-4.725;22.8699283599854;41.0753135681152;32.222282409668;28.422061920166;40.8497428894043;52.4468574523926;22.679386138916;28.0674571990967;31.6938610076904;32.9967079162598;23.9183712005615;18.536506652832;9.1765251159668;63.072696685791;20.6986751556396;18.1038074493408;48.5471267700195;16.419225692749;23.5702781677246;30.0340938568115;12.6762628555298;32.0198860168457;34.9871711730957;20.2074184417725;20.96653175354;31.1928234100342;21.0650386810303;23.0792026519775;35.6613502502441;23.0382919311523;41.584358215332;35.7541732788086;28.2511577606201;24.1032791137695;21.6250648498535;20.0401096343994;12.9213857650757
35.025;-4.725;26.8366966247559;37.3142356872559;29.4700317382812;29.5563259124756;31.866584777832;51.4463043212891;20.016429901123;38.8745536804199;31.3624019622803;42.5603828430176;22.9025917053223;19.5461502075195;6.834312915802;50.584529876709;20.344446182251;18.9844818115234;54.0655784606934;17.8051242828369;16.5533313751221;33.0228271484375;15.7637519836426;32.5016555786133;27.1068019866943;26.728401184082;19.235538482666;31.3531513214111;20.8695259094238;25.0223026275635;38.7566337585449;22.8083400726318;37.013370513916;34.8704261779785;29.8816394805908;20.0603713989258;24.7459182739258;31.2226295471191;12.2567882537842
35.275;-4.725;28.210470199585;35.7870140075684;33.8435401916504;34.2143135070801;32.7936210632324;39.5750503540039;17.1910209655762;41.0801963806152;31.4974765777588;43.212818145752;22.4868335723877;20.7775707244873;7.517897605896;49.8897399902344;19.1421394348145;15.7914257049561;68.3618698120117;29.0130710601807;21.4091548919678;33.0528373718262;15.3732786178589;44.4447059631348;55.2924537658691;50.5996704101562;12.9517726898193;32.4900665283203;19.1585311889648;31.2852458953857;40.6816024780273;20.0993709564209;39.4110450744629;50.5073051452637;28.3075275421143;35.2821235656738;16.8878040313721;39.0172500610352;10.5512990951538
35.525;-4.725;28.8437519073486;31.0655651092529;35.1185417175293;21.8670597076416;29.5070190429688;36.0716209411621;19.7546844482422;34.8530883789062;28.0456428527832;52.3673133850098;20.5981063842773;19.3206367492676;9.48841190338135;46.6531410217285;21.4399662017822;44.0247192382812;57.8193626403809;28.3814105987549;25.1965847015381;26.8996391296387;14.4936847686768;47.9188423156738;33.9666366577148;65.0943908691406;12.6389808654785;39.1149101257324;25.2209625244141;36.6029586791992;28.8757057189941;21.2171115875244;44.4008293151855;57.8558387756348;24.4319019317627;36.3614807128906;22.071195602417;25.4266223907471;9.635009765625
35.775;-4.725;32.2582931518555;47.5700149536133;29.4566802978516;24.5853290557861;49.724925994873;44.2564849853516;22.0409641265869;32.2130813598633;32.603759765625;47.939136505127;22.0382137298584;24.8768749237061;9.83047676086426;45.8143730163574;30.6996555328369;59.2823638916016;58.0766754150391;7.52954626083374;24.8335514068604;34.1816215515137;13.3505506515503;46.0880699157715;41.1317939758301;56.2559623718262;15.38916015625;44.1580581665039;22.8855304718018;31.5523509979248;48.476432800293;19.7813262939453;48.4552803039551;67.0154647827148;18.3416309356689;27.9470596313477;24.0997161865234;32.1934928894043;15.53590965271
36.025;-4.725;36.0136566162109;44.6497039794922;35.3139915466309;30.3272094726562;40.3911933898926;33.3650817871094;18.4721183776855;44.4652252197266;21.8427772521973;39.1578674316406;27.0979499816895;30.0231189727783;9.7215404510498;54.0595817565918;32.3745040893555;41.089168548584;63.0110778808594;21.1212463378906;25.5486755371094;30.542839050293;13.8041067123413;42.7931251525879;61.6831207275391;42.579288482666;7.50684833526611;47.9446792602539;19.2184200286865;40.2267112731934;46.832878112793;27.2972812652588;47.7520599365234;50.5933990478516;26.3566951751709;27.9767360687256;26.5747413635254;38.6484642028809;24.4706497192383
